"No.","Time","Source","Destination","Protocol","Length","Info","wlan.qos.priority","wlan.fc.type_subtype"
"302374","1108.650644918","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=28, FN=0, Flags=....R..TC","","Null function (No data)"
"302376","1108.692907267","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=29, FN=0, Flags=...P...TC","","Null function (No data)"
"302379","1108.786896757","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=30, FN=0, Flags=.......TC","","Null function (No data)"
"302382","1108.897991787","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=31, FN=0, Flags=...P...TC","","Null function (No data)"
"302387","1109.159201884","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=32, FN=0, Flags=.......TC","","Null function (No data)"
"302391","1109.162292216","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=72, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302393","1109.171459204","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=1, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"302397","1109.174674072","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=73, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302403","1109.177925463","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=74, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302407","1109.199889407","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","342","QoS Data, SN=75, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302409","1109.207004950","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=33, FN=0, Flags=...P...TC","","Null function (No data)"
"302412","1109.258154147","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","130","Data, SN=566, FN=0, Flags=.p....F.C","","Data"
"302413","1109.265461750","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=34, FN=0, Flags=.......TC","","Null function (No data)"
"302415","1109.265502806","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=34, FN=0, Flags=....R..TC","","Null function (No data)"
"302419","1109.269213344","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","151","QoS Data, SN=76, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302420","1109.269230167","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","183","QoS Data, SN=77, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302421","1109.269240836","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=78, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302422","1109.269251071","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=79, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302423","1109.269261279","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","151","QoS Data, SN=80, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302424","1109.269271072","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","151","QoS Data, SN=81, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302425","1109.269281034","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","151","QoS Data, SN=82, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302426","1109.269290858","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","152","QoS Data, SN=83, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302431","1109.269339849","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=35, FN=0, Flags=...P...TC","","Null function (No data)"
"302433","1109.312077837","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=36, FN=0, Flags=.......TC","","Null function (No data)"
"302444","1109.315514816","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","166","QoS Data, SN=84, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"302445","1109.315534791","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","211","QoS Data, SN=85, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302446","1109.315548010","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=86, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302447","1109.315560817","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","151","QoS Data, SN=87, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302452","1109.315623089","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=88, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302456","1109.319045531","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","553","QoS Data, SN=89, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302466","1109.331132643","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=90, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302470","1109.334400225","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=91, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302472","1109.334423097","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=92, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302476","1109.337597924","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","174","QoS Data, SN=93, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302481","1109.340952454","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","197","QoS Data, SN=94, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302486","1109.347342943","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","174","QoS Data, SN=95, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302488","1109.347376841","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=96, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302492","1109.350976374","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","151","QoS Data, SN=97, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302497","1109.353710588","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=98, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302501","1109.360319779","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=37, FN=0, Flags=.......TC","","Null function (No data)"
"302505","1109.360377629","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","174","QoS Data, SN=99, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302512","1109.368732425","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","151","QoS Data, SN=100, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302516","1109.375185751","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","153","QoS Data, SN=101, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302518","1109.375214728","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","151","QoS Data, SN=102, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302522","1109.375254781","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","205","QoS Data, SN=103, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302523","1109.375265224","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","151","QoS Data, SN=104, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302527","1109.379018360","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","151","QoS Data, SN=105, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302531","1109.379054051","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","166","QoS Data, SN=106, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302539","1109.382221666","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=107, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302543","1109.382258047","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","135","QoS Data, SN=108, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302548","1109.385452692","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","135","QoS Data, SN=109, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302552","1109.385493412","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","174","QoS Data, SN=110, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302558","1109.391911999","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","635","QoS Data, SN=111, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302562","1109.409839085","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=38, FN=0, Flags=...P...TC","","Null function (No data)"
"302565","1109.468827876","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","143","QoS Data, SN=2, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"302567","1109.468885351","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=39, FN=0, Flags=.......TC","","Null function (No data)"
"302571","1109.468939877","aa:3a:0e:b6:ed:12","IPv4mcast_fb","802.11","162","QoS Data, SN=112, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302578","1109.518828511","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=113, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302583","1109.565092531","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=40, FN=0, Flags=.......TC","","Null function (No data)"
"302585","1109.614463458","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=41, FN=0, Flags=...P...TC","","Null function (No data)"
"302589","1109.670830366","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","138","Data, SN=573, FN=0, Flags=.pm...F.C","","Data"
"302590","1109.676797119","aa:3a:0e:b6:ed:12","IPv4mcast_fb","802.11","157","Data, SN=574, FN=0, Flags=.pm...F.C","","Data"
"302592","1109.766864258","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=42, FN=0, Flags=.......TC","","Null function (No data)"
"302598","1109.907561348","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","143","QoS Data, SN=3, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"302600","1109.925037731","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=43, FN=0, Flags=...P...TC","","Null function (No data)"
"302603","1110.023987416","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=44, FN=0, Flags=.......TC","","Null function (No data)"
"302606","1110.077247784","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","138","Data, SN=581, FN=0, Flags=.p....F.C","","Data"
"302607","1110.126286445","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=45, FN=0, Flags=...P...TC","","Null function (No data)"
"302618","1110.630232653","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=4, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"302620","1110.630252608","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=46, FN=0, Flags=.......TC","","Null function (No data)"
"302624","1110.633502347","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","175","QoS Data, SN=114, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302628","1110.694493963","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=47, FN=0, Flags=...P...TC","","Null function (No data)"
"302631","1110.707944247","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","130","Data, SN=593, FN=0, Flags=.pm...F.C","","Data"
"302650","1111.505628517","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=5, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"302652","1111.508872662","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=48, FN=0, Flags=.......TC","","Null function (No data)"
"302655","1111.515277985","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","130","Data, SN=604, FN=0, Flags=.p....F.C","","Data"
"302656","1111.518628704","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=49, FN=0, Flags=...P...TC","","Null function (No data)"
"302658","1111.578988847","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=50, FN=0, Flags=.......TC","","Null function (No data)"
"302660","1111.579021827","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=6, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"302664","1111.582188794","aa:3a:0e:b6:ed:12","IPv4mcast_7f:ff:fa","802.11","260","QoS Data, SN=115, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302667","1111.671318723","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=51, FN=0, Flags=...P...TC","","Null function (No data)"
"302669","1111.715367540","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","130","Data, SN=607, FN=0, Flags=.pm...F.C","","Data"
"302670","1111.718817287","aa:3a:0e:b6:ed:12","IPv4mcast_7f:ff:fa","802.11","255","Data, SN=608, FN=0, Flags=.pm...F.C","","Data"
"302684","1112.511274603","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=7, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"302688","1112.511354566","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=52, FN=0, Flags=.......TC","","Null function (No data)"
"302690","1112.519346243","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","120","QoS Data, SN=5, FN=0, Flags=.p.....TC","Voice (Voice)","QoS Data"
"302694","1112.519433138","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","151","QoS Data, SN=116, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302698","1112.535283315","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","130","Data, SN=622, FN=0, Flags=.pm...F.C","","Data"
"302700","1112.535330810","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=53, FN=0, Flags=.......TC","","Null function (No data)"
"302706","1112.550877118","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=117, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302710","1112.686767118","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=54, FN=0, Flags=...P...TC","","Null function (No data)"
"302720","1113.080051759","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","143","QoS Data, SN=8, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"302722","1113.080080385","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=55, FN=0, Flags=.......TC","","Null function (No data)"
"302726","1113.080102491","aa:3a:0e:b6:ed:12","IPv4mcast_fb","802.11","162","QoS Data, SN=118, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302727","1113.080108160","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","181","QoS Data, SN=119, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302729","1113.083966541","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","143","QoS Data, SN=9, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"302731","1113.107719031","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=56, FN=0, Flags=...P...TC","","Null function (No data)"
"302734","1113.147837983","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","138","Data, SN=633, FN=0, Flags=.pm...F.C","","Data"
"302735","1113.151241214","aa:3a:0e:b6:ed:12","IPv4mcast_fb","802.11","157","Data, SN=634, FN=0, Flags=.pm...F.C","","Data"
"302736","1113.151268052","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","138","Data, SN=635, FN=0, Flags=.p....F.C","","Data"
"302737","1113.154112423","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=57, FN=0, Flags=.......TC","","Null function (No data)"
"302739","1113.163142735","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=58, FN=0, Flags=...P...TC","","Null function (No data)"
"302742","1113.313810363","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=59, FN=0, Flags=.......TC","","Null function (No data)"
"302748","1113.313969762","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=120, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302749","1113.313977079","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=121, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302755","1113.345607504","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=122, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302759","1113.349030812","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=123, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302765","1113.355758432","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=124, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302769","1113.355788591","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","259","QoS Data, SN=125, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302776","1113.366054369","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=126, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302778","1113.366072169","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=127, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302782","1113.369796357","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","151","QoS Data, SN=128, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302786","1113.369822328","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=129, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302792","1113.376042340","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","176","QoS Data, SN=130, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302797","1113.386092792","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","448","QoS Data, SN=131, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302801","1113.508815742","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=60, FN=0, Flags=...P...TC","","Null function (No data)"
"302805","1113.603583776","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=61, FN=0, Flags=.......TC","","Null function (No data)"
"302815","1113.633357851","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=133, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302819","1113.639997593","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=132, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302820","1113.640007005","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=134, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302824","1113.647398952","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","150","QoS Data, SN=135, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302828","1113.662175647","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=62, FN=0, Flags=.......TC","","Null function (No data)"
"302832","1113.662220667","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","530","QoS Data, SN=136, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302835","1113.711687955","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=63, FN=0, Flags=...P...TC","","Null function (No data)"
"302838","1113.809841065","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=64, FN=0, Flags=.......TC","","Null function (No data)"
"302845","1113.822100614","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=137, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302848","1113.869655430","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=65, FN=0, Flags=.......TC","","Null function (No data)"
"302852","1113.920030352","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=66, FN=0, Flags=...P...TC","","Null function (No data)"
"302855","1114.017940773","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=10, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"302857","1114.017973609","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=67, FN=0, Flags=.......TC","","Null function (No data)"
"302863","1114.064002698","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=138, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302866","1114.071326678","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=68, FN=0, Flags=.......TC","","Null function (No data)"
"302868","1114.124062663","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=69, FN=0, Flags=...P...TC","","Null function (No data)"
"302871","1114.171177243","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","130","Data, SN=647, FN=0, Flags=.p....F.C","","Data"
"302882","1114.477803615","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=70, FN=0, Flags=.......TC","","Null function (No data)"
"302886","1114.481685544","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","163","QoS Data, SN=139, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302889","1114.537320079","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=71, FN=0, Flags=...P...TC","","Null function (No data)"
"302891","1114.561541368","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=11, FN=0, Flags=.p.P...TC","Network Control (Voice)","QoS Data"
"302902","1114.632017447","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","130","Data, SN=656, FN=0, Flags=.p....F.C","","Data"
"302906","1114.750021131","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=72, FN=0, Flags=.......TC","","Null function (No data)"
"302910","1114.753746941","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","175","QoS Data, SN=140, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302914","1114.839466652","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=73, FN=0, Flags=...P...TC","","Null function (No data)"
"302922","1115.077745613","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=12, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"302924","1115.077772265","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=74, FN=0, Flags=.......TC","","Null function (No data)"
"302930","1115.080880973","aa:3a:0e:b6:ed:12","IPv4mcast_7f:ff:fa","802.11","260","QoS Data, SN=141, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"302935","1115.145182087","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=75, FN=0, Flags=...P...TC","","Null function (No data)"
"302942","1115.199523932","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","130","Data, SN=672, FN=0, Flags=.pm...F.C","","Data"
"302943","1115.204835355","aa:3a:0e:b6:ed:12","IPv4mcast_7f:ff:fa","802.11","255","Data, SN=673, FN=0, Flags=.p....F.C","","Data"
"302968","1116.040108856","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=13, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"302970","1116.040128141","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","143","QoS Data, SN=14, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"302974","1116.043482326","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","143","QoS Data, SN=14, FN=0, Flags=.p..R..TC","Network Control (Voice)","QoS Data"
"302976","1116.043498584","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=76, FN=0, Flags=.......TC","","Null function (No data)"
"302980","1116.043521038","aa:3a:0e:b6:ed:12","IPv4mcast_fb","802.11","162","QoS Data, SN=142, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
