"No.","Time","Source","Destination","Protocol","Length","Info","wlan.qos.priority","wlan.fc.type_subtype"
"145743","1124.287747513","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=766, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145749","1124.287824302","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=767, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145753","1124.287870864","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=768, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145759","1124.325756357","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=769, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145765","1124.353105153","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=770, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145775","1124.414997514","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","170","QoS Data, SN=771, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145779","1124.415051732","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","170","QoS Data, SN=772, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145786","1124.455413915","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=773, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145797","1124.493540740","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=774, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145799","1124.493578194","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","664","QoS Data, SN=775, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145806","1124.516431100","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=776, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145808","1124.516466539","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=777, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145812","1124.516514778","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=778, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145813","1124.516527189","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=779, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145815","1124.516551548","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=780, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145823","1124.549515708","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=781, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145824","1124.549535536","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=782, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145826","1124.549563224","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","273","QoS Data, SN=783, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145830","1124.549613897","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","252","QoS Data, SN=784, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145831","1124.549631410","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","908","QoS Data, SN=785, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145833","1124.553082927","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3138, FN=0, Flags=...P...TC","","Null function (No data)"
"145836","1124.561611334","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3139, FN=0, Flags=.......TC","","Null function (No data)"
"145842","1124.593596738","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=786, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145846","1124.593652590","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","185","QoS Data, SN=787, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145863","1124.664146784","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3140, FN=0, Flags=...P...TC","","Null function (No data)"
"145865","1124.689573337","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3141, FN=0, Flags=.......TC","","Null function (No data)"
"145871","1124.816139583","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3142, FN=0, Flags=...P...TC","","Null function (No data)"
"145876","1124.866088145","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3143, FN=0, Flags=.......TC","","Null function (No data)"
"145931","1125.091362650","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3144, FN=0, Flags=...P...TC","","Null function (No data)"
"145974","1126.191601707","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3145, FN=0, Flags=.......TC","","Null function (No data)"
"145979","1126.200626160","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","150","QoS Data, SN=788, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145985","1126.233036376","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","183","QoS Data, SN=789, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145993","1126.339121829","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=790, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"145996","1126.457335225","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3146, FN=0, Flags=...P...TC","","Null function (No data)"
"146046","1127.249834857","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3147, FN=0, Flags=.......TC","","Null function (No data)"
"146052","1127.253176945","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=791, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146056","1127.273995216","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3148, FN=0, Flags=...P...TC","","Null function (No data)"
"146066","1127.374067487","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3149, FN=0, Flags=.......TC","","Null function (No data)"
"146071","1127.380660482","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","150","QoS Data, SN=792, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146078","1127.450431601","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","191","QoS Data, SN=793, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146110","1127.867951685","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3150, FN=0, Flags=...P...TC","","Null function (No data)"
"146261","1128.864759018","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3151, FN=0, Flags=.......TC","","Null function (No data)"
"146267","1128.871975358","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=794, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146269","1128.871995067","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=795, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146271","1128.912212831","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3152, FN=0, Flags=...P...TC","","Null function (No data)"
"146277","1128.965850184","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3153, FN=0, Flags=.......TC","","Null function (No data)"
"146346","1129.364234822","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3154, FN=0, Flags=...P...TC","","Null function (No data)"
"146348","1129.364280906","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3154, FN=0, Flags=...PR..TC","","Null function (No data)"
"146476","1130.889897915","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3155, FN=0, Flags=.......TC","","Null function (No data)"
"146482","1130.892828364","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=796, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146486","1130.902422304","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=797, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146488","1130.902438446","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=798, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146493","1130.917297640","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=799, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146505","1130.929325195","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=800, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146514","1130.935815449","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","664","QoS Data, SN=801, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"146516","1130.935832342","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=802, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"146535","1130.945760655","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","165","QoS Data, SN=803, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146543","1130.955904253","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","290","QoS Data, SN=804, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146547","1130.955930192","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1369","QoS Data, SN=805, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146549","1130.959659581","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=806, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146550","1130.959679833","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","378","QoS Data, SN=807, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146565","1130.979927671","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=809, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146566","1130.979935192","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=810, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146568","1130.979943844","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=808, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"146576","1130.995205180","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=811, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"146577","1130.995214161","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=812, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146581","1130.995233149","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=813, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146586","1130.999949063","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=815, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146590","1131.003711908","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","221","QoS Data, SN=814, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146591","1131.003720327","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=816, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146600","1131.051359643","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=817, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146602","1131.062215150","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3156, FN=0, Flags=...P...TC","","Null function (No data)"
"146604","1131.090120449","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3157, FN=0, Flags=.......TC","","Null function (No data)"
"146608","1131.093843230","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=818, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146614","1131.094117864","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=819, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146616","1131.097639982","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=820, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146630","1131.369883721","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3158, FN=0, Flags=...P...TC","","Null function (No data)"
"146632","1131.369901646","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3158, FN=0, Flags=...P...TC","","Null function (No data)"
"146634","1131.370086842","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3158, FN=0, Flags=...PR..TC","","Null function (No data)"
"146658","1131.631650172","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3159, FN=0, Flags=.......TC","","Null function (No data)"
"146666","1131.957499880","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","72","Action, SN=955, FN=0, Flags=........C","","Action"
"146668","1131.960892905","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","72","Action, SN=3160, FN=0, Flags=........C","","Action"
"146678","1132.189622084","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3161, FN=0, Flags=...P...TC","","Null function (No data)"
"146758","1133.063217178","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3162, FN=0, Flags=.......TC","","Null function (No data)"
"146770","1133.100462356","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","191","QoS Data, SN=199, FN=0, Flags=.p.....TC","Voice (Voice)","QoS Data"
"146822","1133.501558253","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3163, FN=0, Flags=...P...TC","","Null function (No data)"
"146851","1134.598066736","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3164, FN=0, Flags=.......TC","","Null function (No data)"
"146860","1134.601678555","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=821, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146864","1134.601712625","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=822, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146868","1134.601739631","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=823, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146872","1134.601766002","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=824, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"146875","1134.646479638","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3165, FN=0, Flags=...P...TC","","Null function (No data)"
"146880","1134.699810475","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3166, FN=0, Flags=.......TC","","Null function (No data)"
"146886","1134.903507243","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3167, FN=0, Flags=...P...TC","","Null function (No data)"
"146888","1134.930217716","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3168, FN=0, Flags=.......TC","","Null function (No data)"
"146892","1135.099303442","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3169, FN=0, Flags=...P...TC","","Null function (No data)"
"147059","1139.103675927","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3170, FN=0, Flags=.......TC","","Null function (No data)"
"147065","1139.107223099","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=825, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147076","1139.201204727","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3171, FN=0, Flags=.......TC","","Null function (No data)"
"147092","1139.506016456","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3172, FN=0, Flags=...P...TC","","Null function (No data)"
"147096","1139.717829229","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3173, FN=0, Flags=.......TC","","Null function (No data)"
"147104","1139.721668524","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=826, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147108","1139.721698244","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=827, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147112","1139.817668492","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3174, FN=0, Flags=.......TC","","Null function (No data)"
"147135","1140.025132303","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3175, FN=0, Flags=...P...TC","","Null function (No data)"
"147140","1140.049999179","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3176, FN=0, Flags=.......TC","","Null function (No data)"
"147147","1140.141241440","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3177, FN=0, Flags=...P...TC","","Null function (No data)"
"147271","1142.485653753","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3178, FN=0, Flags=.......TC","","Null function (No data)"
"147272","1142.485673350","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3178, FN=0, Flags=....R..TC","","Null function (No data)"
"147273","1142.485679860","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3178, FN=0, Flags=....R..TC","","Null function (No data)"
"147274","1142.485685880","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3178, FN=0, Flags=....R..TC","","Null function (No data)"
"147275","1142.485813267","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3178, FN=0, Flags=....R..TC","","Null function (No data)"
"147283","1142.489589635","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=828, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147287","1142.489609979","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=829, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147290","1142.581684957","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3179, FN=0, Flags=.......TC","","Null function (No data)"
"147292","1142.581856883","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3180, FN=0, Flags=...P...TC","","Null function (No data)"
"147294","1142.610082863","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3181, FN=0, Flags=.......TC","","Null function (No data)"
"147311","1142.840013037","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3182, FN=0, Flags=...P...TC","","Null function (No data)"
"147363","1144.134153684","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3183, FN=0, Flags=.......TC","","Null function (No data)"
"147367","1144.134380657","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","245","QoS Data, SN=830, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147368","1144.134388495","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","162","QoS Data, SN=831, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147369","1144.134394647","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","162","QoS Data, SN=832, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147370","1144.134493868","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=833, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147371","1144.134499831","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","178","QoS Data, SN=834, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147372","1144.134509142","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","927","QoS Data, SN=835, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147373","1144.134516283","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","250","QoS Data, SN=836, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147377","1144.137373196","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","186","QoS Data, SN=837, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147385","1144.151661557","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=838, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147392","1144.151750659","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=839, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147396","1144.151797205","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=840, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147400","1144.151848627","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","664","QoS Data, SN=841, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147406","1144.167610677","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=842, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147410","1144.167654736","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","664","QoS Data, SN=843, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147416","1144.170704767","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=844, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147423","1144.174252025","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=845, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147424","1144.174272490","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=846, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147428","1144.174321621","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","198","QoS Data, SN=847, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147432","1144.174368455","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","252","QoS Data, SN=848, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147440","1144.188293500","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=850, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147448","1144.195710946","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=851, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147452","1144.195766319","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=852, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147454","1144.195791429","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=853, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147458","1144.195838028","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","240","QoS Data, SN=854, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147470","1144.201549315","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","644","QoS Data, SN=856, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"147471","1144.201566761","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","185","QoS Data, SN=857, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147476","1144.201609575","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=858, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147495","1144.223675084","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=859, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"147496","1144.223686843","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=860, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
