"No.","Time","Source","Destination","Protocol","Length","Info","wlan.qos.priority","wlan.fc.type_subtype"
"64445","319.123261062","","aa:3a:0e:b6:ed:12","802.11","2687","QoS Data, SN=3601, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"64449","319.129130413","","aa:3a:0e:b6:ed:12","802.11","2687","QoS Data, SN=3606, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"64450","319.129170494","","aa:3a:0e:b6:ed:12","802.11","2687","QoS Data, SN=3607, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"64471","319.145649323","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=988, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64472","319.145658713","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=990, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64473","319.145667707","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","163","QoS Data, SN=991, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64474","319.145676282","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=992, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64475","319.145685059","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=993, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64476","319.145693754","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=994, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64477","319.145702314","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=995, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64478","319.145710891","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=996, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64479","319.145719287","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=997, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64480","319.145727345","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","323","QoS Data, SN=998, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64481","319.145736140","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","322","QoS Data, SN=999, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64482","319.145744482","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","187","QoS Data, SN=1000, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64483","319.145753183","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1001, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64484","319.145761581","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","332","QoS Data, SN=1002, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64485","319.145769693","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1003, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64487","319.145787174","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=989, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64494","319.149044160","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=1004, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64559","319.213035371","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1005, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64561","319.216346735","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=1006, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"64565","319.216362015","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1007, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"65233","319.647854429","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1249, FN=0, Flags=...P...TC","","Null function (No data)"
"66301","321.134973397","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1250, FN=0, Flags=.......TC","","Null function (No data)"
"66303","321.135027853","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","72","Action, SN=4073, FN=0, Flags=........C","","Action"
"66306","321.135067885","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","72","Action, SN=1251, FN=0, Flags=........C","","Action"
"66453","321.237186250","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1252, FN=0, Flags=.......TC","","Null function (No data)"
"66510","321.287141699","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1253, FN=0, Flags=...P...TC","","Null function (No data)"
"69424","325.228592862","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1254, FN=0, Flags=.......TC","","Null function (No data)"
"69430","325.231736185","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1008, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"69434","325.274863577","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","185","QoS Data, SN=1009, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"69438","325.327481577","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1255, FN=0, Flags=.......TC","","Null function (No data)"
"69440","325.379388323","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1256, FN=0, Flags=...P...TC","","Null function (No data)"
"70103","328.719199819","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1257, FN=0, Flags=.......TC","","Null function (No data)"
"70107","328.719249954","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","894","QoS Data, SN=1010, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70108","328.719258301","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","896","QoS Data, SN=1011, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70109","328.719265221","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1368","QoS Data, SN=1012, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70110","328.719273375","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","449","QoS Data, SN=1015, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70113","328.722653542","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","894","QoS Data, SN=1010, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"70114","328.722665434","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","896","QoS Data, SN=1011, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"70115","328.722672297","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1368","QoS Data, SN=1012, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"70116","328.722679588","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","449","QoS Data, SN=1013, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"70117","328.722686579","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1368","QoS Data, SN=1014, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"70118","328.722692872","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","449","QoS Data, SN=1015, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"70125","328.732562214","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=1016, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70131","328.743237047","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","164","QoS Data, SN=1017, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70135","328.746971963","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1018, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70142","328.749539771","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=1019, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70148","328.753378543","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=1020, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70154","328.756860470","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1021, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70165","328.759746921","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=1022, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70170","328.763240882","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1023, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70179","328.766703940","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=1024, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70189","328.769324753","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1025, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70198","328.776903258","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1026, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70202","328.776927913","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1027, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70208","328.783179085","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1028, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70214","328.790875704","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","164","QoS Data, SN=1029, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70219","328.793338662","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=1030, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70232","328.800218425","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=1031, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70238","328.803361270","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=1032, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70247","328.813275418","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=1033, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70258","328.817392087","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=1034, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70268","328.820575385","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=1035, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70271","328.820595816","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","75","Action, SN=73, FN=0, Flags=........C, Dialog Token=56","","Action"
"70273","328.823301058","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","75","Action, SN=1258, FN=0, Flags=........C, Dialog Token=56","","Action"
"70277","328.823340882","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=1036, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70281","328.836399027","","aa:3a:0e:b6:ed:12","802.11","2687","QoS Data, SN=3716, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"70296","328.921004158","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=1037, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70300","328.929351191","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=1038, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70304","328.932506147","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=1039, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70306","328.932521799","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=1040, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70310","328.932542035","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=1041, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70314","328.932561757","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=1042, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70318","328.936597829","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=1043, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70328","328.936677601","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=1044, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70335","328.939260499","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=1045, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70337","328.939276188","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","162","QoS Data, SN=1046, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70341","328.943119375","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","162","QoS Data, SN=1047, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70342","328.943128586","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","162","QoS Data, SN=1048, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70346","328.943150333","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","163","QoS Data, SN=1049, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70350","328.949202776","","aa:3a:0e:b6:ed:12","802.11","2687","QoS Data, SN=3755, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"70351","328.949214485","","aa:3a:0e:b6:ed:12","802.11","2687","QoS Data, SN=3756, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"70359","328.953061649","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","162","QoS Data, SN=1050, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70361","328.953079836","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","162","QoS Data, SN=1051, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70365","328.955804497","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","162","QoS Data, SN=1052, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70375","328.959240909","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","163","QoS Data, SN=1053, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70379","328.959270037","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","164","QoS Data, SN=1054, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70387","328.965523735","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","164","QoS Data, SN=1055, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70389","328.965537980","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","163","QoS Data, SN=1056, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70397","328.972876628","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","169","QoS Data, SN=1057, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70399","328.972893761","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","163","QoS Data, SN=1058, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70403","328.975433989","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","164","QoS Data, SN=1059, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70409","328.982794114","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=1060, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70415","328.985344730","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1061, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70428","329.001495257","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=1062, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70430","329.001508233","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=1063, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70434","329.005340940","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1064, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70438","329.005376285","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1065, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70442","329.005395362","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=1066, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70450","329.018711732","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=1067, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70452","329.033321883","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1259, FN=0, Flags=...P...TC","","Null function (No data)"
"70455","329.060337098","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1260, FN=0, Flags=.......TC","","Null function (No data)"
"70460","329.421522286","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1261, FN=0, Flags=...P...TC","","Null function (No data)"
"70553","330.308687710","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1263, FN=0, Flags=...P...TC","","Null function (No data)"
"70559","330.342813617","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1264, FN=0, Flags=.......TC","","Null function (No data)"
"70563","330.354484155","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","120","QoS Data, SN=34, FN=0, Flags=.p.....TC","Voice (Voice)","QoS Data"
"70579","330.447222486","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1265, FN=0, Flags=.......TC","","Null function (No data)"
"70603","330.754556383","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1266, FN=0, Flags=...P...TC","","Null function (No data)"
"70611","330.962131901","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1267, FN=0, Flags=.......TC","","Null function (No data)"
"70619","330.965499018","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1068, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70621","331.032804558","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1268, FN=0, Flags=...P...TC","","Null function (No data)"
"70654","331.076519951","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1269, FN=0, Flags=.......TC","","Null function (No data)"
"70655","331.076559072","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1269, FN=0, Flags=....R..TC","","Null function (No data)"
"70656","331.080214192","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1269, FN=0, Flags=....R..TC","","Null function (No data)"
"70657","331.080254647","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1269, FN=0, Flags=....R..TC","","Null function (No data)"
"70658","331.080270228","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1269, FN=0, Flags=....R..TC","","Null function (No data)"
"70697","331.114078163","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","72","Action, SN=100, FN=0, Flags=........C","","Action"
"70699","331.114130205","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","72","Action, SN=1270, FN=0, Flags=........C","","Action"
"70723","331.513320310","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1271, FN=0, Flags=...P...TC","","Null function (No data)"
"70800","332.744065401","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1272, FN=0, Flags=.......TC","","Null function (No data)"
"70804","332.744148369","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1069, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70831","332.872305666","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1273, FN=0, Flags=...P...TC","","Null function (No data)"
"70835","332.899755510","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1274, FN=0, Flags=.......TC","","Null function (No data)"
"70853","333.143129017","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1275, FN=0, Flags=...P...TC","","Null function (No data)"
"70935","334.044060408","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1276, FN=0, Flags=.......TC","","Null function (No data)"
"70939","334.047910412","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","175","QoS Data, SN=1070, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70940","334.047930425","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=1071, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"70955","334.154594878","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1277, FN=0, Flags=...P...TC","","Null function (No data)"
"70957","334.179993953","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1278, FN=0, Flags=.......TC","","Null function (No data)"
"70960","334.288403347","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1279, FN=0, Flags=...P...TC","","Null function (No data)"
"71018","335.234627642","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1280, FN=0, Flags=.......TC","","Null function (No data)"
"71022","335.238405169","aa:3a:0e:b6:ed:12","IPv4mcast_fb","802.11","184","QoS Data, SN=1072, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"71028","335.368251422","aa:3a:0e:b6:ed:12","IPv4mcast_fb","802.11","179","Data, SN=152, FN=0, Flags=.p....F.C","","Data"
"71029","335.432663674","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1281, FN=0, Flags=...P...TC","","Null function (No data)"
"71031","335.460691172","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1282, FN=0, Flags=.......TC","","Null function (No data)"
"71036","335.513106124","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","177","QoS Data, SN=1073, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"71041","335.534722370","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=1074, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"71045","335.555321674","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","174","QoS Data, SN=1075, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"71050","335.558591995","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=1076, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"71054","335.561547633","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","201","QoS Data, SN=1077, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"71058","335.561558303","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1369","QoS Data, SN=1078, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"71060","335.561563006","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=1079, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"71065","335.564897286","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=1080, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"71067","335.564902896","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","783","QoS Data, SN=1081, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"71068","335.564905161","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","174","QoS Data, SN=1082, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"71074","335.590165616","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=1083, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
