"No.","Time","Source","Destination","Protocol","Length","Info"
"10491","98.263111468","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1414, FN=0, Flags=.......TC"
"10492","98.295628023","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1415, FN=0, Flags=...P...TC"
"10493","98.308901322","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1416, FN=0, Flags=.......TC"
"10494","98.343142471","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1417, FN=0, Flags=...P...TC"
"10495","98.359767089","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1418, FN=0, Flags=.......TC"
"10496","98.396100601","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1419, FN=0, Flags=...P...TC"
"10497","98.406161899","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1420, FN=0, Flags=.......TC"
"10498","98.436848885","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1421, FN=0, Flags=...P...TC"
"10499","98.449139269","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1422, FN=0, Flags=.......TC"
"10500","98.483267005","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1423, FN=0, Flags=...P...TC"
"10501","98.493712991","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1424, FN=0, Flags=.......TC"
"10502","98.502912933","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1425, FN=0, Flags=...P...TC"
"10503","98.506156222","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1425, FN=0, Flags=...P...TC"
"10504","98.550046209","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1426, FN=0, Flags=.......TC"
"10505","98.569466584","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1427, FN=0, Flags=...P...TC"
"10506","98.618588277","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1428, FN=0, Flags=.......TC"
"10507","98.652347966","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1429, FN=0, Flags=...P...TC"
"10508","98.666617887","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1430, FN=0, Flags=.......TC"
"10509","98.699779612","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1431, FN=0, Flags=...P...TC"
"10510","98.714959729","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1432, FN=0, Flags=.......TC"
"10511","98.751480483","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1433, FN=0, Flags=...P...TC"
"10512","98.774945906","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1434, FN=0, Flags=.......TC"
"10513","98.804415246","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1435, FN=0, Flags=...P...TC"
