"No.","Time","Source","Destination","Protocol","Length","Info"
"91","3.386525174","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","130","Data, SN=1131, FN=0, Flags=.p....F.C"
"92","3.619740533","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=73, FN=0, Flags=...P...TC"
"93","3.619778085","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Acknowledgement, Flags=........C"
"94","3.683323357","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=74, FN=0, Flags=.......TC"
"95","3.683341416","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Acknowledgement, Flags=........C"
"96","4.088068303","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=75, FN=0, Flags=...PR..TC"
"97","4.088106756","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Acknowledgement, Flags=........C"
"98","4.094613970","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","120","QoS Data, SN=6, FN=0, Flags=.p.P...TC"
"99","4.094635988","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Acknowledgement, Flags=........C"
"100","4.155793430","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=76, FN=0, Flags=.......TC"
"101","4.155832636","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Acknowledgement, Flags=........C"
"102","4.159512864","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Clear-to-send, Flags=........C"
"103","4.159537037","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","150","QoS Data, SN=221, FN=0, Flags=.p.....TC"
"104","4.159570249","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Clear-to-send, Flags=........C"
"105","4.159583573","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","150","QoS Data, SN=221, FN=0, Flags=.p..R..TC"
"106","4.159607332","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Clear-to-send, Flags=........C"
"107","4.159620291","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","150","QoS Data, SN=221, FN=0, Flags=.p..R..TC"
"108","4.159632664","5a:ef:68:0f:bd:90 (5a:ef:68:0f:bd:90) (TA)","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","70","802.11 Block Ack, Flags=........C"
"109","4.190551868","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=77, FN=0, Flags=...P...TC"
"110","4.190590441","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Acknowledgement, Flags=........C"
"111","4.255757922","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=78, FN=0, Flags=.......TC"
"112","4.255795567","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Acknowledgement, Flags=........C"
"113","4.259338715","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Clear-to-send, Flags=........C"
"114","4.259365661","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","765","QoS Data, SN=222, FN=0, Flags=.p.....TC"
"115","4.259399147","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Clear-to-send, Flags=........C"
"116","4.259412969","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","765","QoS Data, SN=222, FN=0, Flags=.p..R..TC"
"117","4.259436543","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Clear-to-send, Flags=........C"
"118","4.259449635","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","765","QoS Data, SN=222, FN=0, Flags=.p..R..TC"
"119","4.262119749","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Clear-to-send, Flags=........C"
"120","4.262144541","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","765","QoS Data, SN=222, FN=0, Flags=.p..R..TC"
"121","4.262167313","5a:ef:68:0f:bd:90 (5a:ef:68:0f:bd:90) (TA)","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","70","802.11 Block Ack, Flags=........C"
