"No.","Time","Source","Destination","Protocol","Length","Info"
"128","2.610317945","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=19, FN=0, Flags=....R..TC"
"129","2.610464845","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=20, FN=0, Flags=...P...TC"
"130","2.636378911","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=21, FN=0, Flags=.......TC"
"131","2.642795406","aa:3a:0e:b6:ed:12","Broadcast","802.11","137","Probe Request, SN=9, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"132","2.646223708","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","179","QoS Data, SN=73, FN=0, Flags=.p..R..TC"
"133","2.646257296","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=74, FN=0, Flags=.p.....TC"
"134","2.662160922","Technico_95:f3:9f","aa:3a:0e:b6:ed:12","802.11","396","Probe Response, SN=3181, FN=0, Flags=....R...C, BI=100, SSID=""CasaF"""
"135","2.667964351","Technico_95:f3:9f","aa:3a:0e:b6:ed:12","802.11","396","Probe Response, SN=3181, FN=0, Flags=....R...C, BI=100, SSID=""CasaF"""
"136","2.683774071","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=23, FN=0, Flags=.......TC"
"137","2.683834089","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=74, FN=0, Flags=.p..R..TC"
"138","2.683848589","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=75, FN=0, Flags=.p..R..TC"
"139","2.683863598","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","633","QoS Data, SN=76, FN=0, Flags=.p..R..TC"
"140","2.683877451","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=77, FN=0, Flags=.p..R..TC"
"141","2.683889683","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=78, FN=0, Flags=.p..R..TC"
"142","2.683901601","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=79, FN=0, Flags=.p..R..TC"
"143","2.683916371","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1147","QoS Data, SN=80, FN=0, Flags=.p..R..TC"
"144","2.683928994","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=81, FN=0, Flags=.p.....TC"
"145","2.683942232","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1547","QoS Data, SN=82, FN=0, Flags=.p.....TC"
"146","2.683954631","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","148","QoS Data, SN=83, FN=0, Flags=.p.....TC"
"147","2.692338055","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=24, FN=0, Flags=...P...TC"
"148","2.715387427","aa:3a:0e:b6:ed:12","Broadcast","802.11","137","Probe Request, SN=11, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"149","2.725642645","aa:3a:0e:b6:ed:12","Broadcast","802.11","137","Probe Request, SN=12, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"150","2.795702841","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=2, FN=0, Flags=.p.....TC"
"151","2.799002392","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=2, FN=0, Flags=.p..R..TC"
"152","2.799031324","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=25, FN=0, Flags=.......TC"
"153","2.799083323","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1547","QoS Data, SN=84, FN=0, Flags=.p.....TC"
"154","2.799098502","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","335","QoS Data, SN=85, FN=0, Flags=.p.....TC"
"155","2.799110926","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","176","QoS Data, SN=86, FN=0, Flags=.p.....TC"
"156","2.799122894","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=87, FN=0, Flags=.p.....TC"
"157","2.799135485","aa:3a:0e:b6:ed:12","IPv4mcast_7f:ff:fa","802.11","260","QoS Data, SN=88, FN=0, Flags=.p.....TC"
