"No.","Time","Source","Destination","Protocol","Length","Info"
"61","0.587374098","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=378, FN=0, Flags=.......TC"
"62","0.619593566","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","165","QoS Data, SN=127, FN=0, Flags=.p..R..TC"
"63","0.635638232","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","165","QoS Data, SN=127, FN=0, Flags=.p..R..TC"
"64","0.635669150","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","165","QoS Data, SN=127, FN=0, Flags=.p..R..TC"
"65","0.635679747","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","165","QoS Data, SN=128, FN=0, Flags=.p.....TC"
"66","0.638854005","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","165","QoS Data, SN=128, FN=0, Flags=.p..R..TC"
"67","0.638868572","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","165","QoS Data, SN=129, FN=0, Flags=.p.....TC"
"68","0.638878635","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","165","QoS Data, SN=130, FN=0, Flags=.p.....TC"
"69","0.638893191","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","165","QoS Data, SN=130, FN=0, Flags=.p..R..TC"
"70","0.638906658","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","165","QoS Data, SN=130, FN=0, Flags=.p..R..TC"
"71","0.638916251","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=131, FN=0, Flags=.p.....TC"
"72","0.638930023","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=379, FN=0, Flags=...P...TC"
"73","0.642110687","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=379, FN=0, Flags=...P...TC"
"74","0.642122132","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=379, FN=0, Flags=...PR..TC"
"75","0.642125816","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=379, FN=0, Flags=...PR..TC"
"76","0.642129452","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=379, FN=0, Flags=...PR..TC"
"77","0.642132741","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=379, FN=0, Flags=...PR..TC"
"78","0.645402604","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=379, FN=0, Flags=...PR..TC"
"79","0.888858033","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=382, FN=0, Flags=.......TC"
"80","0.892114293","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=132, FN=0, Flags=.p..R..TC"
"81","0.897907669","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=132, FN=0, Flags=.p..R..TC"
"82","0.901460661","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=132, FN=0, Flags=.p..R..TC"
"83","0.925398557","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=132, FN=0, Flags=.p..R..TC"
"84","0.925439248","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=133, FN=0, Flags=.p.....TC"
"85","0.928466335","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1292","QoS Data, SN=134, FN=0, Flags=.p.....TC"
"86","0.928524640","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","166","QoS Data, SN=135, FN=0, Flags=.p.....TC"
"87","0.928552036","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","167","QoS Data, SN=136, FN=0, Flags=.p.....TC"
"88","0.928576083","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","167","QoS Data, SN=137, FN=0, Flags=.p.....TC"
"89","0.928599601","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","167","QoS Data, SN=138, FN=0, Flags=.p.....TC"
"90","0.928623330","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","167","QoS Data, SN=139, FN=0, Flags=.p.....TC"
"91","0.928646549","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","168","QoS Data, SN=140, FN=0, Flags=.p.....TC"
"92","0.950102071","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=383, FN=0, Flags=...P...TC"
"93","0.990201773","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=384, FN=0, Flags=.......TC"
"94","0.990220092","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=384, FN=0, Flags=....R..TC"
"95","0.990278875","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=384, FN=0, Flags=....R..TC"
"96","1.025594177","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=2476, FN=0, Flags=.p.....TC"
"97","1.058013948","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=385, FN=0, Flags=...P...TC"
"98","1.058055101","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=385, FN=0, Flags=...PR..TC"
"99","1.058070969","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=385, FN=0, Flags=...PR..TC"
"100","1.058086291","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=385, FN=0, Flags=...PR..TC"
